timestamp,run_tag,run_idx,data_id,data_src,file_path,label_path,model_type,model_id,feature_mode,bypass_encoder,residualize_flag,probe_degree_flag,n_hidden,n_layers,n_dgi_epochs,n_classifier_epochs,feat_mean,feat_std,spearman_deg_label,probe_R2_logdeg,probe_acc_deg_quartile,acc_Z,acc_Z_perp,acc_drop,baseline_deg_bin
2025-09-21 19:56:18,residualized,16,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7929123842151757,0.9939367175102234,1.0,0.6125,0.3375,0.275,0.6
2025-09-21 19:56:21,residualized,17,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8231199246887511,0.9939367175102234,1.0,0.6,0.4125,0.1875,0.55
2025-09-21 19:56:23,residualized,18,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8402636875371792,0.9939367175102234,1.0,0.6,0.3875,0.21249999999999997,0.5125
2025-09-21 19:56:25,residualized,19,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8358441087774208,0.9939367175102234,1.0,0.625,0.375,0.25,0.5375
2025-09-21 19:56:27,residualized,20,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7748202437904895,0.9939367175102234,1.0,0.5875,0.375,0.21250000000000002,0.4875
2025-09-21 19:56:31,residualized,21,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8475256361623432,0.9939367175102234,1.0,0.625,0.325,0.3,0.5875
2025-09-21 19:56:32,residualized,22,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8253193859312523,0.9939367175102234,1.0,0.6125,0.45,0.16250000000000003,0.6125
2025-09-21 19:56:35,residualized,23,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8355991266088162,0.9939367175102234,1.0,0.55,0.3375,0.21250000000000002,0.6
2025-09-21 19:56:36,residualized,24,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8426045476381481,0.9939367175102234,1.0,0.6375,0.375,0.26249999999999996,0.5625
2025-09-21 19:56:38,residualized,25,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7994015002884337,0.9939367175102234,1.0,0.7,0.4125,0.2875,0.525
2025-09-21 19:56:40,residualized,26,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8277368026304176,0.9939367175102234,1.0,0.6125,0.35,0.26250000000000007,0.5375
2025-09-21 19:56:42,residualized,27,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8108370178067297,0.9939367175102234,1.0,0.525,0.35,0.17500000000000004,0.5625
2025-09-21 19:56:44,residualized,28,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.6678535346411302,0.9939367175102234,1.0,0.4375,0.275,0.16249999999999998,0.4
2025-09-21 19:56:44,residualized,29,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7881682972159562,0.9939367175102234,1.0,0.5625,0.35,0.21250000000000002,0.625
2025-09-21 19:56:46,residualized,30,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7834289592242704,0.9939367175102234,1.0,0.6375,0.375,0.26249999999999996,0.5375
2025-09-21 19:56:48,residualized,31,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.844972063103016,0.9939367175102234,1.0,0.5875,0.3125,0.275,0.625
2025-09-21 19:56:50,residualized,32,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7975541600830536,0.9939367175102234,1.0,0.575,0.375,0.19999999999999996,0.5
2025-09-21 19:56:53,residualized,33,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8414817485790895,0.9939367175102234,1.0,0.55,0.3625,0.18750000000000006,0.625
2025-09-21 19:56:56,residualized,34,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8009100550075262,0.9939367175102234,1.0,0.5875,0.325,0.2625,0.575
2025-09-21 19:56:59,residualized,35,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7888816268611808,0.9939367175102234,1.0,0.5625,0.4125,0.15000000000000002,0.525
2025-09-21 19:57:02,residualized,36,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.815805258867683,0.9939367175102234,1.0,0.55,0.4125,0.13750000000000007,0.6375
2025-09-21 19:57:03,residualized,37,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8074504591965231,0.9939367175102234,1.0,0.6125,0.4875,0.12500000000000006,0.5375
2025-09-21 19:57:04,residualized,38,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8268486768287835,0.9939367175102234,1.0,0.6375,0.4,0.23749999999999993,0.55
2025-09-21 19:57:07,residualized,39,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7301972195711105,0.9939367175102234,1.0,0.5125,0.45,0.062499999999999944,0.5
2025-09-21 19:57:11,residualized,40,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.740819382280535,0.9939367175102234,1.0,0.5875,0.3,0.28750000000000003,0.5375
2025-09-21 19:57:14,residualized,41,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7734215265786962,0.9939367175102234,1.0,0.6125,0.4125,0.20000000000000007,0.55
2025-09-21 19:57:15,residualized,42,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7997517338825427,0.9939367175102234,1.0,0.525,0.4,0.125,0.475
2025-09-21 19:57:17,residualized,43,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7860192885815716,0.9939367175102234,1.0,0.675,0.4125,0.26250000000000007,0.5875
2025-09-21 19:57:20,residualized,44,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7823423368520457,0.9939367175102234,1.0,0.6,0.375,0.22499999999999998,0.55
2025-09-21 19:57:21,residualized,45,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7962885346777154,0.9939367175102234,1.0,0.5875,0.45,0.1375,0.575
2025-09-21 19:57:22,residualized,46,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7496519974918181,0.9939367175102234,1.0,0.5375,0.35,0.1875,0.5375
2025-09-21 19:57:25,residualized,47,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7737252608319254,0.9939367175102234,1.0,0.55,0.4875,0.06250000000000006,0.6125
2025-09-21 19:57:26,residualized,48,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8113870651484436,0.9939367175102234,1.0,0.575,0.3125,0.26249999999999996,0.525
2025-09-21 19:57:29,residualized,49,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7666063085610207,0.9939367175102234,1.0,0.575,0.4375,0.13749999999999996,0.5625
2025-09-21 19:57:32,residualized,50,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.790844797001821,0.9939367175102234,1.0,0.5875,0.375,0.21250000000000002,0.6125
2025-09-21 19:57:34,residualized,51,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7834631112483704,0.9939367175102234,1.0,0.5,0.4,0.09999999999999998,0.475
2025-09-21 19:57:35,residualized,52,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8576568675347868,0.9939367175102234,1.0,0.7125,0.375,0.3375,0.625
2025-09-21 19:57:36,residualized,53,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8680130017334069,0.9939367175102234,1.0,0.65,0.3875,0.2625,0.6125
2025-09-21 19:57:39,residualized,54,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7901536458236017,0.9939367175102234,1.0,0.575,0.425,0.14999999999999997,0.5375
2025-09-21 19:57:42,residualized,55,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8134461130141567,0.9939367175102234,1.0,0.575,0.4,0.17499999999999993,0.525
2025-09-21 19:57:44,residualized,56,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7996788806257985,0.9939367175102234,1.0,0.5875,0.3375,0.25,0.5375
2025-09-21 19:57:46,residualized,57,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8201716830636122,0.9939367175102234,1.0,0.675,0.375,0.30000000000000004,0.55
2025-09-21 19:57:49,residualized,58,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7800850843115807,0.9939367175102234,1.0,0.5,0.3625,0.1375,0.5
2025-09-21 19:57:51,residualized,59,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7544007631003646,0.9939367175102234,1.0,0.5375,0.4375,0.09999999999999998,0.525
2025-09-21 19:57:53,residualized,60,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7859045309377289,0.9939367175102234,1.0,0.5875,0.3625,0.22500000000000003,0.5125
2025-09-21 19:57:58,residualized,61,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8199675745586653,0.9939367175102234,1.0,0.6125,0.475,0.13750000000000007,0.6625
2025-09-21 19:58:01,residualized,62,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8419841938375695,0.9939367175102234,1.0,0.5875,0.4125,0.17500000000000004,0.6125
2025-09-21 19:58:06,residualized,63,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8230295229879299,0.9939367175102234,1.0,0.5875,0.525,0.0625,0.6375
2025-09-21 19:58:07,residualized,64,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8705280446880783,0.9939367175102234,1.0,0.6625,0.475,0.1875,0.6
2025-09-21 19:58:09,residualized,65,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7645228870461003,0.9939367175102234,1.0,0.5125,0.4625,0.04999999999999993,0.475
2025-09-21 19:58:15,residualized,66,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8175294175593764,0.9939367175102234,1.0,0.575,0.4,0.17499999999999993,0.6125
2025-09-21 19:58:17,residualized,67,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7823475258634368,0.9939367175102234,1.0,0.5875,0.4,0.1875,0.5
2025-09-21 19:58:22,residualized,68,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7992774762094536,0.9939367175102234,1.0,0.65,0.4125,0.23750000000000004,0.475
2025-09-21 19:58:28,residualized,69,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7774895696513332,0.9939367175102234,1.0,0.625,0.425,0.2,0.4875
2025-09-21 19:58:32,residualized,70,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7578264529248212,0.9939367175102234,1.0,0.5625,0.35,0.21250000000000002,0.5
2025-09-21 19:58:35,residualized,71,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7854847525503347,0.9939367175102234,1.0,0.5875,0.325,0.2625,0.475
2025-09-21 19:58:39,residualized,72,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7462175875875087,0.9939367175102234,1.0,0.6,0.425,0.175,0.55
2025-09-21 19:58:42,residualized,73,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.6715838888859215,0.9939367175102234,1.0,0.55,0.325,0.22500000000000003,0.4625
2025-09-21 19:58:43,residualized,74,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7955489888698583,0.9939367175102234,1.0,0.5875,0.4625,0.125,0.5
2025-09-21 19:58:45,residualized,75,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8231205445896014,0.9939367175102234,1.0,0.5625,0.3375,0.22499999999999998,0.5875
2025-09-21 19:58:51,residualized,76,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7701361812402262,0.9939367175102234,1.0,0.55,0.35,0.20000000000000007,0.4875
2025-09-21 19:58:52,residualized,77,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8312942300128701,0.9939367175102234,1.0,0.675,0.425,0.25000000000000006,0.6
2025-09-21 19:58:55,residualized,78,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8092254362115953,0.9939367175102234,1.0,0.675,0.3875,0.28750000000000003,0.5875
2025-09-21 19:58:58,residualized,79,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8263814039986109,0.9939367175102234,1.0,0.6625,0.4875,0.175,0.6375
2025-09-21 19:59:02,residualized,80,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8339114314914787,0.9939367175102234,1.0,0.675,0.4125,0.26250000000000007,0.625
2025-09-21 19:59:05,residualized,81,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7055898038860258,0.9939367175102234,1.0,0.5625,0.425,0.1375,0.5125
2025-09-21 19:59:09,residualized,82,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.743809553142829,0.9939367175102234,1.0,0.55,0.35,0.20000000000000007,0.5125
2025-09-21 19:59:12,residualized,83,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8034706303123246,0.9939367175102234,1.0,0.6,0.4125,0.1875,0.55
2025-09-21 19:59:14,residualized,84,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.830382003204484,0.9939367175102234,1.0,0.5875,0.35,0.23750000000000004,0.5125
2025-09-21 19:59:17,residualized,85,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7599159900979044,0.9939367175102234,1.0,0.575,0.375,0.19999999999999996,0.45
2025-09-21 19:59:21,residualized,86,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8216025472654962,0.9939367175102234,1.0,0.6,0.45,0.14999999999999997,0.5625
2025-09-21 19:59:24,residualized,87,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8336115874574348,0.9939367175102234,1.0,0.575,0.375,0.19999999999999996,0.525
2025-09-21 19:59:26,residualized,88,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.6534581494029649,0.9939367175102234,1.0,0.525,0.375,0.15000000000000002,0.4875
2025-09-21 19:59:34,residualized,89,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8223016707290244,0.9939367175102234,1.0,0.575,0.3375,0.23749999999999993,0.575
2025-09-21 19:59:37,residualized,90,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7934602524352157,0.9939367175102234,1.0,0.55,0.35,0.20000000000000007,0.525
2025-09-21 19:59:44,residualized,91,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8595922169813887,0.9939367175102234,1.0,0.575,0.375,0.19999999999999996,0.6125
2025-09-21 19:59:47,residualized,92,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8556237763780673,0.9939367175102234,1.0,0.7125,0.4125,0.30000000000000004,0.6875
2025-09-21 19:59:48,residualized,93,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7536758894578063,0.9939367175102234,1.0,0.5375,0.425,0.11249999999999999,0.4875
2025-09-21 19:59:50,residualized,94,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.6600357313192172,0.9939367175102234,1.0,0.4625,0.35,0.11250000000000004,0.4625
2025-09-21 19:59:53,residualized,95,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7319241205085367,0.9939367175102234,1.0,0.5875,0.4375,0.15000000000000002,0.5125
2025-09-21 19:59:55,residualized,96,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8534209346086686,0.9939367175102234,1.0,0.675,0.3625,0.31250000000000006,0.65
2025-09-21 19:59:57,residualized,97,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7493285866819369,0.9939367175102234,1.0,0.625,0.425,0.2,0.55
2025-09-21 19:59:59,residualized,98,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.7717050872467612,0.9939367175102234,1.0,0.55,0.4,0.15000000000000002,0.4625
2025-09-21 20:00:02,residualized,99,europe,europe,data/europe-airports.edgelist,data/labels-europe-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399944365024567,-0.8154432601217528,0.9939367175102234,1.0,0.625,0.3625,0.2625,0.5125
2025-09-21 20:00:25,residualized,0,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7509246967649884,0.9691824316978455,0.9697479009628296,0.5882352941176471,0.4957983193277311,0.09243697478991597,0.5042016806722689
2025-09-21 20:00:36,residualized,1,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.775661082748116,0.9691824316978455,0.970588207244873,0.6050420168067226,0.4831932773109244,0.12184873949579828,0.5504201680672269
2025-09-21 20:00:47,residualized,2,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.8001522038160416,0.9691824316978455,0.9722688794136047,0.6554621848739496,0.5168067226890757,0.1386554621848739,0.5210084033613446
2025-09-21 20:00:53,residualized,3,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7963202913012747,0.9691824316978455,0.970588207244873,0.6764705882352942,0.5630252100840336,0.11344537815126055,0.592436974789916
2025-09-21 20:01:00,residualized,4,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7595759137453553,0.9691824316978455,0.9697479009628296,0.6134453781512605,0.5,0.11344537815126055,0.5462184873949579
2025-09-21 20:01:18,residualized,5,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7517804554102265,0.9691824316978455,0.970588207244873,0.5672268907563025,0.4957983193277311,0.0714285714285714,0.5630252100840336
2025-09-21 20:01:30,residualized,6,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.8160481352671646,0.9691824316978455,0.9689075350761414,0.7016806722689075,0.5756302521008403,0.12605042016806722,0.5882352941176471
2025-09-21 20:01:43,residualized,7,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7716756624335834,0.9691824316978455,0.9714285731315613,0.6596638655462185,0.5126050420168067,0.1470588235294118,0.5966386554621849
2025-09-21 20:01:50,residualized,8,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7498083406148446,0.9691824316978455,0.970588207244873,0.6176470588235294,0.46218487394957986,0.15546218487394958,0.542016806722689
2025-09-21 20:02:02,residualized,9,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7722737937547899,0.9691824316978455,0.9714285731315613,0.6008403361344538,0.46638655462184875,0.134453781512605,0.5462184873949579
2025-09-21 20:02:11,residualized,10,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.8127754921778468,0.9691824316978455,0.970588207244873,0.6680672268907563,0.5630252100840336,0.10504201680672265,0.5504201680672269
2025-09-21 20:02:15,residualized,11,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7422338897130629,0.9691824316978455,0.9714285731315613,0.5966386554621849,0.5084033613445378,0.08823529411764708,0.5294117647058824
2025-09-21 20:02:31,residualized,12,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7309916521929963,0.9691824316978455,0.9697479009628296,0.5882352941176471,0.5,0.08823529411764708,0.5
2025-09-21 20:02:42,residualized,13,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7754488890905791,0.9691824316978455,0.970588207244873,0.6092436974789915,0.49159663865546216,0.11764705882352938,0.5672268907563025
2025-09-21 20:02:45,residualized,14,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7667447080218737,0.9691824316978455,0.970588207244873,0.6386554621848739,0.49159663865546216,0.14705882352941174,0.5756302521008403
2025-09-21 20:02:49,residualized,15,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7508879181397624,0.9691824316978455,0.9697479009628296,0.5966386554621849,0.453781512605042,0.14285714285714285,0.5378151260504201
2025-09-21 20:02:55,residualized,16,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.7567530048260139,0.9691824316978455,0.9697479009628296,0.6302521008403361,0.4831932773109244,0.14705882352941174,0.5546218487394958
2025-09-21 20:03:02,residualized,17,usa,europe,data/usa-airports.edgelist,data/labels-usa-airports.txt,2,2,degree,False,True,True,32,1,0,100,0.03125,0.17399491369724274,-0.796537163194329,0.9691824316978455,0.970588207244873,0.6512605042016807,0.5084033613445378,0.1428571428571429,0.592436974789916
